0.746667	1.000000	0.880000	0.986667	0.533333	0.240000	0.986667	0.546667	0.813333	0.00	0.00	0.00	
0.815789	0.434211	0.184211	1.000000	0.973684	0.671053	0.131579	0.750000	0.00	0.00	0.00	0.00	
0.737705	0.377049	1.000000	0.770492	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.297297	0.256757	1.000000	0.932432	0.554054	0.756757	0.297297	0.729730	0.00	0.00	0.00	0.00	
1.000000	0.930556	0.166667	0.444444	0.652778	0.541667	0.00	0.00	0.00	0.00	0.00	0.00	
0.275362	0.579710	0.376812	0.391304	0.985507	0.507246	1.000000	0.00	0.00	0.00	0.00	0.00	
0.623377	0.662338	0.701299	0.675325	0.779221	0.272727	1.000000	0.519481	0.857143	0.467532	0.00	0.00	
0.914894	0.617021	0.638298	1.000000	0.340426	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
1.000000	0.820000	0.360000	0.220000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.881579	0.736842	0.434211	0.328947	0.157895	0.276316	1.000000	0.00	0.00	0.00	0.00	0.00	
0.879310	0.500000	0.310345	0.241379	0.241379	1.000000	0.517241	0.310345	0.672414	0.00	0.00	0.00	
1.000000	0.926471	0.647059	0.323529	0.867647	0.514706	0.00	0.00	0.00	0.00	0.00	0.00	
0.666667	0.565217	1.000000	0.159420	0.782609	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.396226	0.415094	0.886792	1.000000	0.320755	0.566038	0.00	0.00	0.00	0.00	0.00	0.00	
0.935897	0.602564	0.474359	0.807692	1.000000	0.397436	0.525641	0.320513	0.512821	0.00	0.00	0.00	
0.350649	0.935065	0.844156	1.000000	0.389610	0.987013	0.207792	0.753247	0.545455	0.389610	0.00	0.00	
0.200000	0.866667	0.233333	0.383333	0.366667	0.500000	0.750000	1.000000	0.850000	0.00	0.00	0.00	
0.281250	0.718750	0.203125	1.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.603175	0.682540	1.000000	0.746032	0.396825	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.307692	0.461538	0.679487	1.000000	0.576923	0.641026	0.743590	0.794872	0.00	0.00	0.00	0.00	
0.827586	0.724138	0.724138	0.637931	0.172414	0.517241	1.000000	0.793103	0.379310	0.00	0.00	0.00	
0.215190	0.898734	0.240506	1.000000	0.468354	0.962025	0.278481	0.227848	0.00	0.00	0.00	0.00	
0.220779	0.701299	0.909091	1.000000	0.727273	0.506494	0.194805	0.779221	0.870130	0.402597	0.441558	0.571429	
1.000000	0.573529	0.750000	0.426471	0.176471	0.514706	0.308824	0.00	0.00	0.00	0.00	0.00	
0.324675	0.168831	0.181818	1.000000	0.493506	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.605634	0.338028	1.000000	0.971831	0.492958	0.732394	0.661972	0.00	0.00	0.00	0.00	0.00	
0.159420	0.898551	0.405797	0.985507	0.652174	1.000000	0.884058	0.00	0.00	0.00	0.00	0.00	
0.945205	0.397260	0.561644	0.917808	0.465753	0.643836	1.000000	0.506849	0.849315	0.698630	0.00	0.00	
0.769231	1.000000	0.723077	0.800000	0.276923	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.369863	0.520548	0.342466	0.945205	0.493151	0.698630	1.000000	0.205479	0.342466	0.493151	0.260274	0.657534	
0.326531	1.000000	0.489796	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.828125	0.328125	0.937500	1.000000	0.875000	0.781250	0.359375	0.359375	0.265625	0.00	0.00	0.00	
0.264151	0.471698	0.301887	0.716981	0.716981	0.547170	1.000000	0.00	0.00	0.00	0.00	0.00	
1.000000	0.447761	0.656716	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.278481	0.974684	0.291139	0.696203	0.873418	1.000000	0.443038	0.835443	0.481013	0.493671	0.683544	0.00	
0.774648	0.873239	0.366197	0.253521	0.478873	0.718310	1.000000	0.225352	0.901408	0.00	0.00	0.00	
0.611940	0.970149	0.567164	0.179104	0.701493	0.820895	0.746269	0.208955	1.000000	0.970149	0.00	0.00	
0.849315	0.602740	1.000000	0.835616	0.616438	0.369863	0.00	0.00	0.00	0.00	0.00	0.00	
0.357143	1.000000	0.471429	0.685714	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.619048	0.396825	0.507937	0.825397	0.428571	1.000000	0.682540	0.841270	0.00	0.00	0.00	0.00	
0.246575	0.424658	0.191781	0.904110	1.000000	0.808219	0.657534	0.315068	0.972603	0.383562	0.00	0.00	
0.389610	0.727273	0.883117	1.000000	0.701299	0.480519	0.571429	0.337662	0.961039	0.610390	0.00	0.00	
0.435897	1.000000	0.730769	0.461538	0.730769	0.628205	0.00	0.00	0.00	0.00	0.00	0.00	
0.610390	0.155844	0.220779	0.688312	0.194805	0.506494	0.727273	1.000000	0.00	0.00	0.00	0.00	
0.606061	0.666667	1.000000	0.712121	0.727273	0.378788	0.00	0.00	0.00	0.00	0.00	0.00	
0.307692	0.384615	0.338462	1.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.500000	0.974359	0.641026	0.794872	0.307692	1.000000	0.00	0.00	0.00	0.00	0.00	0.00	
0.833333	0.533333	1.000000	0.966667	0.933333	0.766667	0.00	0.00	0.00	0.00	0.00	0.00	
0.520548	0.479452	0.506849	0.465753	0.383562	1.000000	0.972603	0.00	0.00	0.00	0.00	0.00	
0.348485	0.500000	0.772727	0.515152	1.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.900000	1.000000	0.385714	1.000000	0.971429	0.157143	0.900000	0.842857	0.942857	0.800000	0.657143	0.00	
0.658228	0.962025	0.518987	0.962025	0.670886	1.000000	0.00	0.00	0.00	0.00	0.00	0.00	
1.000000	0.297297	0.459459	0.824324	0.243243	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.361111	0.347222	0.569444	0.263889	1.000000	0.722222	0.00	0.00	0.00	0.00	0.00	0.00	
0.890909	0.563636	1.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.545455	0.636364	1.000000	0.935065	0.714286	0.298701	0.207792	0.00	0.00	0.00	0.00	0.00	
0.316456	0.746835	1.000000	0.493671	0.556962	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.986842	1.000000	0.276316	0.907895	0.697368	0.263158	0.00	0.00	0.00	0.00	0.00	0.00	
0.603175	0.587302	0.603175	0.222222	1.000000	0.380952	0.809524	0.634921	0.523810	0.00	0.00	0.00	
1.000000	0.592593	0.777778	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.243243	0.878378	0.445946	0.500000	0.337838	0.202703	0.418919	0.864865	1.000000	0.662162	0.229730	0.00	
0.829787	1.000000	0.787234	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.942857	0.614286	0.814286	0.585714	0.357143	1.000000	0.642857	1.000000	0.00	0.00	0.00	0.00	
0.157895	0.736842	1.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.658228	0.949367	0.936709	1.000000	0.392405	0.455696	0.126582	0.594937	0.594937	0.00	0.00	0.00	
0.861538	0.692308	1.000000	0.984615	0.969231	0.876923	0.246154	0.600000	0.00	0.00	0.00	0.00	
1.000000	0.648649	0.391892	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.904762	0.222222	1.000000	0.539683	0.920635	0.730159	0.587302	0.936508	0.428571	0.682540	0.206349	0.00	
0.605263	0.894737	0.736842	0.842105	0.644737	1.000000	0.00	0.00	0.00	0.00	0.00	0.00	
0.426471	0.264706	0.573529	0.323529	0.617647	1.000000	0.955882	0.573529	0.161765	0.147059	0.514706	0.00	
0.907895	0.565789	0.973684	0.342105	0.710526	0.236842	1.000000	0.355263	0.592105	0.00	0.00	0.00	
0.226667	1.000000	0.173333	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.362319	0.260870	0.681159	1.000000	0.405797	0.173913	0.521739	0.00	0.00	0.00	0.00	0.00	
0.441558	0.480519	0.545455	0.727273	0.714286	0.350649	1.000000	0.389610	0.181818	0.584416	0.00	0.00	
0.280000	0.640000	1.000000	0.973333	0.133333	0.440000	0.426667	0.133333	0.986667	0.333333	0.546667	0.240000	
0.780822	0.410959	0.630137	0.356164	1.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.513514	0.824324	0.270270	0.554054	0.364865	1.000000	0.891892	0.00	0.00	0.00	0.00	0.00	
0.873016	1.000000	0.984127	0.571429	0.428571	0.920635	0.301587	0.349206	0.00	0.00	0.00	0.00	
0.202532	1.000000	0.139241	0.405063	0.936709	0.126582	0.696203	0.582278	0.430380	0.392405	0.531646	0.658228	
0.531646	0.405063	1.000000	0.569620	0.620253	0.683544	0.759494	0.886076	0.607595	0.481013	0.784810	0.215190	
0.979592	0.346939	0.285714	1.000000	0.367347	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.753247	0.610390	1.000000	0.935065	0.454545	0.948052	0.298701	0.649351	0.168831	0.259740	0.00	0.00	
0.202532	1.000000	0.911392	0.658228	0.531646	0.379747	0.367089	0.329114	0.544304	0.620253	0.177215	0.00	
0.940000	0.940000	0.840000	1.000000	0.620000	0.580000	0.740000	0.00	0.00	0.00	0.00	0.00	
0.870968	0.306452	0.967742	1.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.549020	0.509804	0.313726	0.980392	0.901961	0.921569	0.431373	0.215686	1.000000	0.196078	0.00	0.00	
0.381579	0.934211	0.605263	0.710526	0.552632	0.750000	0.381579	1.000000	0.210526	0.973684	0.592105	0.00	
0.500000	0.500000	1.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.833333	0.448718	0.897436	0.935897	1.000000	0.794872	0.858974	0.307692	0.602564	0.00	0.00	0.00	
0.805970	0.268657	1.000000	0.492537	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.397260	0.383562	0.493151	0.547945	0.301370	1.000000	0.972603	0.424658	0.726027	0.849315	0.00	0.00	
0.553191	0.319149	0.595745	0.595745	0.510638	0.617021	1.000000	0.510638	0.255319	0.446809	0.00	0.00	
0.520000	0.440000	0.300000	1.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.710526	0.815789	1.000000	0.618421	0.513158	0.578947	0.00	0.00	0.00	0.00	0.00	0.00	
1.000000	0.594937	0.202532	0.126582	0.240506	0.582278	0.518987	0.848101	0.405063	0.177215	0.759494	0.00	
0.564516	0.596774	0.500000	0.274194	0.951613	0.403226	0.467742	1.000000	0.419355	0.500000	0.370968	0.00	
0.356164	0.150685	0.945205	0.602740	1.000000	0.972603	0.931507	0.753425	0.00	0.00	0.00	0.00	
0.569620	0.582278	0.189873	0.797468	1.000000	0.924051	0.164557	0.468354	0.544304	0.00	0.00	0.00	
0.833333	1.000000	0.351852	0.574074	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.846154	1.000000	0.897436	0.243590	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.660714	0.357143	0.642857	0.250000	1.000000	0.357143	0.857143	0.339286	0.375000	0.357143	0.178571	0.00	
0.661017	0.288136	0.830508	0.915254	0.542373	1.000000	0.00	0.00	0.00	0.00	0.00	0.00	
0.492958	0.802817	1.000000	0.295775	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.409091	0.227273	0.272727	1.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.402985	0.477612	1.000000	0.925373	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.250000	0.802632	0.723684	0.723684	0.500000	0.171053	0.434211	0.947368	0.236842	1.000000	0.644737	0.00	
0.416667	0.888889	0.680556	1.000000	0.375000	0.416667	0.944444	0.333333	0.986111	0.00	0.00	0.00	
0.694444	0.680556	1.000000	0.916667	0.805556	0.250000	0.458333	0.583333	0.236111	0.00	0.00	0.00	
0.323077	0.984615	0.953846	0.430769	0.384615	0.876923	1.000000	0.861538	0.661538	0.00	0.00	0.00	
0.957747	0.788732	0.408451	0.802817	0.605634	0.577465	1.000000	0.845070	0.661972	0.380282	0.309859	0.00	
0.324324	0.608108	1.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.935897	0.820513	0.307692	0.628205	0.333333	0.435897	1.000000	0.397436	0.794872	0.833333	0.243590	0.551282	
0.640000	0.453333	0.186667	0.493333	1.000000	0.306667	0.00	0.00	0.00	0.00	0.00	0.00	
0.935897	0.641026	0.166667	1.000000	0.192308	0.230769	0.153846	0.179487	0.282051	0.846154	0.371795	0.128205	
0.389830	0.915254	0.474576	0.881356	1.000000	0.932203	0.847458	0.423729	0.711864	0.610169	0.00	0.00	
0.486486	1.000000	0.378378	0.729730	0.783784	0.783784	0.256757	0.662162	0.770270	0.756757	0.675676	0.00	
0.596154	0.942308	0.769231	0.576923	1.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
1.000000	0.263158	0.385965	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.763636	0.454545	0.836364	1.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.328947	0.578947	0.907895	0.368421	0.947368	0.868421	0.592105	1.000000	0.486842	0.289474	0.855263	0.00	
0.705882	0.455882	0.529412	0.941176	0.985294	1.000000	0.426471	0.00	0.00	0.00	0.00	0.00	
0.242857	0.871429	1.000000	0.914286	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.327586	0.379310	0.258621	1.000000	0.172414	0.448276	0.258621	0.896552	0.327586	0.551724	0.293103	0.982759	
1.000000	0.909091	0.681818	0.560606	0.909091	0.378788	0.00	0.00	0.00	0.00	0.00	0.00	
1.000000	0.828947	0.223684	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.769231	0.987179	0.307692	0.628205	0.423077	0.923077	1.000000	0.282051	0.282051	0.00	0.00	0.00	
0.696203	1.000000	0.886076	0.797468	0.367089	0.303797	0.329114	0.00	0.00	0.00	0.00	0.00	
0.770492	0.295082	0.737705	0.606557	0.344262	0.229508	1.000000	0.786885	0.00	0.00	0.00	0.00	
0.831169	0.779221	0.649351	0.311688	1.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.164179	0.179104	0.402985	1.000000	0.298507	0.447761	0.417910	0.00	0.00	0.00	0.00	0.00	
0.168831	0.714286	0.558442	0.662338	0.831169	0.233766	1.000000	0.701299	0.00	0.00	0.00	0.00	
0.863014	0.273973	0.136986	0.643836	1.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
1.000000	0.920635	0.285714	0.158730	0.174603	0.396825	0.396825	0.428571	0.00	0.00	0.00	0.00	
0.409836	0.803279	0.278689	0.967213	1.000000	0.245902	0.442623	0.983607	0.180328	0.00	0.00	0.00	
0.716981	1.000000	0.396226	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
1.000000	0.164557	0.481013	0.607595	0.797468	0.354430	0.544304	0.00	0.00	0.00	0.00	0.00	
0.233766	0.844156	0.428571	0.597403	0.792208	0.402597	1.000000	0.571429	0.727273	0.337662	0.922078	0.00	
0.397436	1.000000	0.307692	0.166667	0.217949	0.320513	0.384615	0.538462	0.730769	0.525641	0.358974	0.00	
0.155844	0.428571	0.688312	0.259740	1.000000	0.844156	0.805195	0.220779	0.298701	0.350649	0.558442	0.00	
0.428571	0.380952	0.222222	1.000000	0.365079	0.698413	0.412698	0.00	0.00	0.00	0.00	0.00	
0.931035	0.224138	1.000000	0.465517	0.758621	0.310345	0.862069	0.00	0.00	0.00	0.00	0.00	
0.342105	1.000000	0.986842	0.973684	0.605263	0.828947	0.289474	0.447368	0.00	0.00	0.00	0.00	
0.785714	0.442857	1.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.472973	0.648649	1.000000	0.216216	0.459459	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.432432	0.918919	1.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.759494	0.164557	1.000000	0.468354	0.822785	0.341772	0.00	0.00	0.00	0.00	0.00	0.00	
0.948052	0.753247	0.896104	0.623377	0.207792	0.779221	1.000000	0.285714	0.181818	0.142857	0.532468	0.00	
0.465517	0.396552	0.982759	0.948276	1.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.318841	0.521739	1.000000	0.188406	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.338235	0.441176	0.602941	0.470588	1.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
1.000000	0.600000	0.306667	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.486486	0.189189	0.918919	0.648649	1.000000	0.837838	0.797297	0.418919	0.00	0.00	0.00	0.00	
1.000000	0.184211	1.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.413043	0.695652	0.260870	0.347826	0.391304	1.000000	0.239130	0.804348	0.978261	0.782609	0.00	0.00	
1.000000	0.203704	0.555556	0.388889	0.814815	0.203704	0.944444	0.685185	0.703704	0.00	0.00	0.00	
0.303030	0.606061	0.803030	1.000000	0.712121	0.287879	0.00	0.00	0.00	0.00	0.00	0.00	
0.363636	1.000000	0.883117	0.168831	0.207792	0.584416	0.948052	0.00	0.00	0.00	0.00	0.00	
0.225352	1.000000	0.436620	0.492958	0.619718	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.486486	0.648649	0.945946	0.202703	0.364865	0.810811	0.567568	0.162162	0.148649	1.000000	0.00	0.00	
0.397260	0.739726	0.986301	0.547945	0.890411	1.000000	0.698630	0.863014	0.00	0.00	0.00	0.00	
0.957143	0.185714	0.357143	1.000000	0.614286	0.142857	0.00	0.00	0.00	0.00	0.00	0.00	
0.484848	0.363636	0.727273	0.742424	1.000000	0.484848	0.606061	0.348485	0.696970	0.833333	0.696970	0.00	
0.462687	1.000000	0.164179	0.895522	0.686567	0.776119	0.00	0.00	0.00	0.00	0.00	0.00	
1.000000	0.965517	0.344828	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
1.000000	0.588235	0.617647	0.161765	0.352941	0.691176	0.720588	0.00	0.00	0.00	0.00	0.00	
1.000000	0.911111	0.333333	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.273973	0.561644	0.945205	1.000000	0.424658	0.534247	0.479452	0.00	0.00	0.00	0.00	0.00	
0.500000	0.833333	0.384615	0.974359	0.179487	0.692308	0.717949	1.000000	0.282051	0.717949	0.897436	0.00	
0.828947	0.644737	0.842105	0.447368	1.000000	0.934211	0.00	0.00	0.00	0.00	0.00	0.00	
0.607595	0.126582	0.784810	0.873418	0.354430	0.481013	0.835443	0.683544	0.329114	0.227848	1.000000	0.00	
0.474576	0.457627	0.406780	0.457627	0.186441	0.983051	1.000000	0.644068	0.00	0.00	0.00	0.00	
1.000000	0.813333	0.626667	0.386667	0.986667	0.253333	0.960000	0.00	0.00	0.00	0.00	0.00	
0.626667	0.880000	0.826667	0.800000	0.213333	0.533333	0.386667	1.000000	0.133333	0.653333	0.200000	0.00	
1.000000	0.956522	0.289855	0.782609	0.666667	0.202899	0.246377	1.000000	0.666667	0.637681	0.00	0.00	
1.000000	0.448718	0.564103	0.743590	0.371795	0.320513	0.615385	0.782051	0.179487	0.820513	0.307692	0.474359	
0.943396	1.000000	0.811321	0.245283	0.849057	0.245283	0.00	0.00	0.00	0.00	0.00	0.00	
0.466667	0.293333	0.400000	1.000000	0.280000	0.600000	0.653333	0.373333	0.293333	0.746667	0.00	0.00	
0.629032	0.419355	0.225806	0.419355	1.000000	0.516129	0.274194	0.00	0.00	0.00	0.00	0.00	
0.810811	0.270270	0.554054	0.324324	1.000000	0.567568	0.297297	0.824324	0.581081	0.00	0.00	0.00	
0.200000	0.738462	0.169231	1.000000	0.338462	0.446154	0.292308	0.00	0.00	0.00	0.00	0.00	
0.576923	0.371795	0.923077	1.000000	0.871795	0.820513	0.141026	0.564103	0.705128	0.00	0.00	0.00	
0.378378	0.608108	0.837838	0.594595	0.905405	0.918919	0.445946	0.648649	1.000000	0.851351	0.243243	0.513514	
1.000000	0.480769	0.250000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.636364	0.727273	0.844156	0.922078	0.870130	0.545455	0.285714	0.220779	1.000000	0.272727	0.00	0.00	
0.472222	1.000000	0.555556	0.625000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.203125	0.515625	0.484375	0.937500	0.156250	1.000000	0.531250	0.906250	0.265625	0.859375	0.00	0.00	
0.191781	0.547945	0.958904	0.575342	1.000000	0.424658	0.00	0.00	0.00	0.00	0.00	0.00	
0.229167	0.583333	1.000000	0.791667	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.886364	1.000000	0.909091	0.863636	0.295455	0.340909	0.840909	0.00	0.00	0.00	0.00	0.00	
0.896104	0.233766	0.142857	1.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.464286	0.339286	0.946429	1.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.328947	1.000000	0.381579	0.184211	0.960526	0.842105	0.131579	0.315789	0.355263	0.144737	0.00	0.00	
1.000000	0.276316	0.750000	0.407895	0.197368	0.381579	0.394737	0.394737	0.00	0.00	0.00	0.00	
0.244444	1.000000	0.466667	0.288889	0.622222	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
1.000000	0.459459	0.675676	0.608108	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.205128	0.692308	0.576923	0.705128	0.525641	1.000000	0.243590	0.487179	0.00	0.00	0.00	0.00	
0.986301	0.753425	0.315068	0.424658	0.684932	1.000000	0.150685	0.150685	0.164384	0.00	0.00	0.00	
1.000000	0.453333	0.306667	0.720000	0.773333	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.545455	0.969697	1.000000	0.863636	0.424242	0.227273	0.303030	0.909091	0.939394	0.00	0.00	0.00	
0.509091	0.272727	1.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.851852	0.555556	0.925926	0.851852	1.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
1.000000	0.867647	0.735294	0.250000	0.352941	0.838235	0.00	0.00	0.00	0.00	0.00	0.00	
1.000000	0.603175	0.825397	0.492063	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.717949	0.705128	0.897436	0.192308	0.474359	0.564103	1.000000	1.000000	0.820513	0.371795	0.320513	0.00	
0.831169	0.272727	1.000000	0.896104	0.389610	0.779221	0.324675	0.454545	0.00	0.00	0.00	0.00	
0.269231	1.000000	0.948718	0.256410	0.858974	0.910256	0.410256	0.435897	0.884615	0.961538	0.333333	0.00	
0.444444	0.402778	0.708333	0.541667	1.000000	0.763889	0.00	0.00	0.00	0.00	0.00	0.00	
0.283582	0.985075	0.671642	0.850746	1.000000	0.567164	0.328358	0.00	0.00	0.00	0.00	0.00	
0.620690	0.396552	0.879310	0.879310	0.500000	1.000000	0.379310	0.448276	0.00	0.00	0.00	0.00	
0.580645	1.000000	0.370968	0.483871	0.338710	0.919355	0.709677	0.258065	0.564516	0.00	0.00	0.00	
1.000000	0.308824	0.882353	0.294118	0.441176	0.250000	0.838235	0.867647	0.588235	0.720588	0.00	0.00	
0.139241	0.911392	0.177215	0.848101	0.860759	0.822785	0.265823	1.000000	0.987342	0.341772	0.797468	0.00	
0.628205	0.846154	0.269231	0.897436	0.820513	0.717949	1.000000	0.243590	0.294872	0.00	0.00	0.00	
1.000000	0.141026	0.282051	0.512821	0.602564	0.205128	0.692308	0.500000	0.358974	0.538462	0.320513	0.00	
0.618182	0.490909	0.509091	0.472727	1.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
1.000000	0.250000	0.250000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.157895	0.894737	1.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.453125	0.296875	1.000000	0.562500	0.390625	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.278481	0.189873	0.924051	0.708861	0.936709	0.531646	0.253165	1.000000	0.164557	0.493671	0.00	0.00	
0.569444	0.236111	0.402778	0.777778	0.847222	1.000000	0.791667	0.277778	0.583333	0.944444	0.00	0.00	
0.946667	1.000000	0.453333	0.480000	0.666667	0.333333	0.213333	0.373333	0.720000	0.00	0.00	0.00	
0.859649	0.771930	1.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
