0.460317	0.523810	1.000000	0.841270	0.714286	0.936508	
0.760000	1.000000	0.133333	0.426667	0.826667	0.00	
0.714286	0.271429	0.300000	1.000000	0.185714	0.00	
1.000000	0.357143	0.628571	0.671429	1.000000	0.371429	
0.348485	0.212121	1.000000	0.196970	0.00	0.00	
0.554054	0.513514	1.000000	0.986486	0.405405	0.905405	
0.985507	0.927536	0.594203	0.826087	0.217391	1.000000	
0.479167	1.000000	0.979167	0.00	0.00	0.00	
0.660714	0.928571	0.303571	0.875000	0.767857	1.000000	
1.000000	0.436620	0.535211	0.00	0.00	0.00	
0.768116	1.000000	0.782609	0.768116	0.00	0.00	
0.272727	0.610390	0.870130	1.000000	0.00	0.00	
0.931507	1.000000	0.712329	0.547945	0.849315	0.00	
0.973684	1.000000	0.328947	0.381579	0.00	0.00	
1.000000	0.634921	0.206349	0.888889	0.365079	0.00	
0.287879	0.878788	0.409091	1.000000	0.196970	0.00	
1.000000	0.500000	0.363636	0.00	0.00	0.00	
0.594937	0.860759	1.000000	0.00	0.00	0.00	
0.337662	0.922078	0.454545	0.818182	1.000000	0.701299	
1.000000	0.375000	0.714286	0.00	0.00	0.00	
0.985075	0.686567	0.910448	1.000000	0.00	0.00	
0.921569	1.000000	0.431373	0.921569	0.00	0.00	
1.000000	0.463415	0.682927	0.00	0.00	0.00	
0.808219	1.000000	0.630137	0.00	0.00	0.00	
0.183099	0.971831	1.000000	0.00	0.00	0.00	
0.605263	0.605263	1.000000	0.00	0.00	0.00	
0.314286	0.800000	0.442857	0.257143	0.471429	1.000000	
0.590909	0.772727	1.000000	0.00	0.00	0.00	
0.487179	0.320513	0.564103	1.000000	0.00	0.00	
0.186667	0.546667	0.626667	0.400000	1.000000	0.280000	
0.257143	0.942857	0.300000	0.628571	1.000000	0.00	
1.000000	0.517241	0.758621	0.00	0.00	0.00	
0.773333	0.240000	1.000000	0.146667	0.00	0.00	
0.723077	0.307692	0.215385	0.861538	1.000000	0.461538	
1.000000	0.957747	0.211268	0.577465	0.352113	0.295775	
0.842105	0.192982	1.000000	0.736842	0.00	0.00	
1.000000	0.852459	0.737705	0.885246	0.737705	0.606557	
0.776119	0.597015	0.671642	0.582090	0.462687	1.000000	
0.885246	1.000000	0.868852	0.00	0.00	0.00	
0.797297	0.540541	1.000000	0.513514	0.00	0.00	
0.616438	0.205479	1.000000	0.767123	0.136986	0.00	
0.865385	1.000000	0.288462	0.538462	0.788462	0.692308	
0.649351	1.000000	0.636364	0.259740	0.220779	0.00	
1.000000	0.625000	0.410714	0.625000	0.464286	0.00	
0.972222	1.000000	0.444444	0.00	0.00	0.00	
0.706667	0.173333	1.000000	0.706667	0.253333	0.00	
1.000000	0.196970	0.696970	0.409091	0.00	0.00	
1.000000	0.436364	0.418182	0.00	0.00	0.00	
0.565217	0.623188	1.000000	0.00	0.00	0.00	
0.500000	1.000000	0.781250	0.750000	0.171875	0.00	
0.478873	0.619718	0.760563	0.676056	1.000000	0.00	
0.533333	0.200000	0.733333	0.213333	0.466667	1.000000	
0.600000	1.000000	0.581818	0.509091	0.563636	0.00	
1.000000	0.701299	0.688312	0.00	0.00	0.00	
1.000000	0.513158	0.368421	0.592105	0.00	0.00	
1.000000	0.869565	0.405797	0.00	0.00	0.00	
0.157143	1.000000	0.242857	0.00	0.00	0.00	
0.701299	0.233766	1.000000	0.00	0.00	0.00	
0.871429	1.000000	0.542857	1.000000	0.414286	0.00	
0.756410	0.576923	1.000000	0.769231	0.320513	0.00	
1.000000	0.315789	0.276316	0.00	0.00	0.00	
0.545455	0.218182	1.000000	0.545455	0.672727	0.00	
0.565217	0.304348	1.000000	0.217391	0.275362	0.00	
0.728571	0.228571	1.000000	0.885714	0.614286	0.00	
0.969697	1.000000	0.333333	0.954545	0.848485	0.378788	
0.793651	1.000000	0.539683	0.206349	0.00	0.00	
0.421875	0.906250	0.687500	0.343750	1.000000	0.00	
0.569444	1.000000	0.916667	0.00	0.00	0.00	
0.690141	1.000000	0.788732	0.338028	0.00	0.00	
1.000000	0.808219	0.178082	0.465753	0.00	0.00	
0.913043	0.710145	0.710145	0.521739	0.507246	1.000000	
0.584416	0.948052	1.000000	0.00	0.00	0.00	
0.277778	1.000000	0.388889	0.513889	0.00	0.00	
0.919355	1.000000	0.822581	0.177419	0.677419	0.903226	
0.755556	1.000000	0.777778	0.266667	0.00	0.00	
1.000000	0.509091	0.781818	0.600000	0.00	0.00	
0.241379	0.310345	0.241379	1.000000	0.00	0.00	
0.389610	0.506494	0.259740	1.000000	0.00	0.00	
1.000000	0.826923	1.000000	0.634615	0.00	0.00	
0.457143	0.657143	0.771429	0.542857	1.000000	0.00	
1.000000	0.500000	0.424242	0.818182	0.00	0.00	
1.000000	0.586667	0.280000	0.00	0.00	0.00	
0.266667	0.800000	1.000000	0.640000	0.293333	0.00	
0.553846	0.492308	0.846154	1.000000	0.969231	0.00	
0.416667	1.000000	0.616667	0.00	0.00	0.00	
0.890411	0.136986	1.000000	0.753425	0.260274	0.794521	
1.000000	0.333333	0.487179	0.307692	0.602564	0.525641	
0.294872	0.538462	1.000000	0.525641	0.00	0.00	
0.409091	0.909091	1.000000	1.000000	0.659091	0.00	
0.126582	0.911392	0.708861	0.620253	0.582278	1.000000	
0.573333	0.213333	1.000000	0.00	0.00	0.00	
0.459016	1.000000	0.606557	0.590164	0.196721	0.00	
0.753247	1.000000	0.480519	0.740260	0.883117	0.480519	
0.344262	0.344262	1.000000	0.00	0.00	0.00	
0.688312	0.532468	1.000000	0.142857	0.558442	0.961039	
0.718750	0.968750	0.875000	0.906250	1.000000	0.00	
0.633803	0.746479	0.323944	1.000000	0.00	0.00	
0.263889	0.763889	1.000000	0.00	0.00	0.00	
1.000000	0.271186	0.677966	0.847458	0.00	0.00	
1.000000	0.533333	0.413333	0.573333	0.00	0.00	
1.000000	0.730769	0.519231	1.000000	0.230769	0.980769	
0.287671	0.273973	0.452055	0.410959	0.561644	1.000000	
0.633803	0.408451	0.676056	0.366197	1.000000	0.00	
0.178571	0.928571	0.321429	0.267857	1.000000	0.571429	
0.600000	1.000000	0.546667	1.000000	0.00	0.00	
0.508475	0.440678	0.406780	1.000000	0.474576	0.00	
1.000000	0.602740	0.698630	0.00	0.00	0.00	
0.337662	1.000000	0.285714	0.948052	0.00	0.00	
0.818182	0.701299	0.766234	1.000000	0.00	0.00	
0.721519	1.000000	0.202532	0.759494	0.708861	0.291139	
0.871795	0.487179	0.833333	0.525641	1.000000	0.00	
0.855263	0.394737	1.000000	0.473684	0.460526	0.00	
0.837838	1.000000	0.837838	0.00	0.00	0.00	
1.000000	0.640000	0.640000	0.00	0.00	0.00	
0.245614	0.859649	1.000000	0.00	0.00	0.00	
0.361111	0.319444	1.000000	0.847222	0.625000	0.611111	
0.240741	0.666667	0.907407	1.000000	0.00	0.00	
0.941176	1.000000	0.647059	0.00	0.00	0.00	
1.000000	0.517241	0.896552	0.775862	0.172414	0.810345	
1.000000	0.686275	0.647059	0.00	0.00	0.00	
0.337838	0.648649	0.472973	1.000000	0.00	0.00	
0.391304	0.913043	0.492754	1.000000	0.463768	0.00	
0.215190	1.000000	0.164557	0.189873	0.354430	0.00	
0.259740	1.000000	0.337662	0.220779	0.701299	0.662338	
0.520833	1.000000	0.458333	0.250000	0.00	0.00	
0.858974	1.000000	0.641026	0.346154	0.705128	0.00	
0.245614	0.210526	1.000000	0.00	0.00	0.00	
0.833333	0.560606	0.348485	1.000000	0.878788	0.00	
0.271429	0.742857	1.000000	0.871429	0.628571	0.00	
0.316667	0.700000	1.000000	0.616667	0.416667	0.00	
1.000000	0.688889	0.688889	0.00	0.00	0.00	
1.000000	0.293333	0.880000	0.506667	0.706667	0.00	
0.314286	0.400000	0.271429	0.485714	1.000000	0.00	
0.500000	0.517241	0.517241	0.431034	1.000000	0.00	
0.701299	0.623377	1.000000	0.207792	0.623377	0.00	
0.648148	1.000000	0.777778	0.00	0.00	0.00	
1.000000	0.397436	0.346154	0.384615	0.179487	0.00	
0.181818	0.350649	1.000000	0.948052	0.00	0.00	
0.347222	1.000000	0.152778	0.00	0.00	0.00	
0.726027	1.000000	0.205479	0.534247	0.00	0.00	
0.684211	1.000000	0.776316	0.00	0.00	0.00	
0.452055	0.205479	0.958904	0.260274	1.000000	0.232877	
0.279412	1.000000	0.573529	0.470588	0.676471	0.00	
0.910448	0.268657	0.776119	1.000000	0.00	0.00	
0.735294	0.441176	1.000000	0.970588	0.352941	0.573529	
1.000000	0.506667	0.640000	0.00	0.00	0.00	
0.907692	0.446154	0.461538	0.876923	1.000000	0.953846	
0.594203	0.985507	1.000000	0.00	0.00	0.00	
0.800000	0.933333	0.950000	1.000000	0.183333	0.783333	
1.000000	0.302632	0.328947	0.671053	0.828947	0.00	
0.345455	0.490909	0.327273	1.000000	0.00	0.00	
0.948718	0.320513	0.141026	1.000000	0.00	0.00	
0.142857	0.757143	0.500000	1.000000	0.400000	0.457143	
1.000000	0.935484	0.516129	0.951613	0.00	0.00	
1.000000	0.676056	0.901408	0.00	0.00	0.00	
0.580000	0.860000	1.000000	0.00	0.00	0.00	
0.375000	1.000000	0.800000	0.875000	0.475000	0.00	
0.537313	0.208955	0.910448	1.000000	0.00	0.00	
0.157895	0.315789	0.750000	0.131579	0.460526	1.000000	
0.932432	1.000000	0.337838	0.662162	0.378378	0.202703	
0.473684	0.394737	0.539474	0.236842	1.000000	0.00	
0.835821	1.000000	0.164179	0.00	0.00	0.00	
0.796610	0.423729	0.169492	0.966102	1.000000	0.00	
1.000000	0.723404	0.723404	0.00	0.00	0.00	
0.950820	1.000000	0.524590	0.00	0.00	0.00	
0.676471	0.867647	1.000000	0.588235	0.397059	0.191176	
0.855263	1.000000	0.881579	0.934211	0.00	0.00	
1.000000	0.905405	0.621622	0.351351	0.00	0.00	
0.533333	0.480000	1.000000	0.786667	0.586667	0.00	
0.977273	0.477273	1.000000	0.00	0.00	0.00	
1.000000	0.283333	0.566667	0.183333	0.900000	0.00	
1.000000	0.821918	0.397260	0.00	0.00	0.00	
1.000000	0.445946	0.500000	0.00	0.00	0.00	
0.915254	1.000000	0.830508	0.00	0.00	0.00	
0.535714	0.964286	1.000000	0.982143	0.00	0.00	
0.840000	1.000000	0.866667	0.306667	0.653333	0.786667	
0.320513	1.000000	0.320513	0.00	0.00	0.00	
0.448276	0.793103	0.896552	1.000000	0.310345	0.00	
0.297872	0.638298	0.617021	1.000000	0.00	0.00	
1.000000	0.212121	0.469697	0.00	0.00	0.00	
0.200000	0.533333	1.000000	0.346667	0.346667	0.00	
0.484375	0.718750	0.750000	0.156250	1.000000	0.00	
1.000000	0.171429	0.985714	0.414286	0.857143	0.400000	
1.000000	0.904762	0.333333	0.00	0.00	0.00	
0.700000	0.816667	1.000000	0.700000	0.750000	0.00	
0.682540	0.396825	1.000000	0.00	0.00	0.00	
1.000000	0.435484	0.935484	0.00	0.00	0.00	
0.942029	1.000000	0.521739	0.637681	0.00	0.00	
0.410714	0.339286	0.678571	1.000000	0.00	0.00	
0.208333	0.250000	0.347222	1.000000	0.222222	0.138889	
0.314286	0.957143	0.900000	0.485714	1.000000	0.00	
0.296875	0.625000	1.000000	0.265625	0.390625	0.00	
0.666667	0.771930	1.000000	0.00	0.00	0.00	
0.282051	0.551282	1.000000	0.833333	0.00	0.00	
1.000000	0.574468	0.319149	0.00	0.00	0.00	
0.298507	0.268657	1.000000	0.00	0.00	0.00	
1.000000	0.986301	0.273973	0.589041	0.863014	0.383562	
1.000000	0.486842	0.657895	0.00	0.00	0.00	
0.906250	0.656250	0.625000	1.000000	0.00	0.00	
0.837838	0.162162	1.000000	0.00	0.00	0.00	
0.619048	1.000000	0.920635	0.190476	0.968254	0.444444	
1.000000	0.194805	0.493506	0.233766	0.649351	0.00	
1.000000	0.519481	0.779221	0.506494	0.610390	0.506494	
0.914894	1.000000	0.361702	0.957447	0.00	0.00	
1.000000	0.653846	0.730769	0.192308	0.192308	0.653846	
0.493333	0.786667	1.000000	0.786667	0.306667	0.880000	
0.910256	0.423077	0.717949	0.474359	0.717949	1.000000	
1.000000	0.756098	0.414634	0.00	0.00	0.00	
0.545455	0.233766	0.792208	0.688312	1.000000	0.00	
0.235294	0.485294	1.000000	0.00	0.00	0.00	
1.000000	0.250000	0.395833	0.375000	1.000000	0.500000	
0.576923	0.641026	0.794872	1.000000	0.923077	0.00	
0.267606	1.000000	0.971831	0.00	0.00	0.00	
0.837838	1.000000	0.756757	0.945946	0.824324	0.00	
1.000000	0.795455	0.477273	0.659091	0.659091	0.818182	
0.773585	0.981132	1.000000	0.00	0.00	0.00	
1.000000	0.161765	0.941176	0.529412	0.191176	0.00	
0.363636	1.000000	0.831169	0.00	0.00	0.00	
0.775862	0.327586	1.000000	0.500000	0.551724	0.00	
1.000000	0.948276	0.500000	0.689655	0.00	0.00	
0.779221	0.701299	1.000000	0.610390	0.935065	0.428571	
0.534483	0.586207	0.982759	1.000000	0.00	0.00	
1.000000	0.602740	0.520548	0.00	0.00	0.00	
1.000000	0.327869	0.180328	0.262295	0.00	0.00	
0.571429	0.619048	0.714286	1.000000	0.00	0.00	
0.164557	0.430380	0.278481	0.924051	1.000000	0.936709	
1.000000	0.413043	0.326087	0.00	0.00	0.00	
1.000000	0.253333	0.533333	0.506667	1.000000	0.00	
1.000000	0.558442	0.194805	0.753247	0.805195	0.662338	
0.459459	1.000000	0.175676	0.594595	0.310811	0.391892	
0.175676	0.932432	1.000000	0.986486	0.00	0.00	
0.632911	0.721519	0.443038	0.987342	0.822785	1.000000	
0.675676	1.000000	0.418919	0.716216	0.00	0.00	
0.471429	1.000000	0.600000	0.342857	0.314286	0.00	
0.871429	0.914286	0.171429	1.000000	0.842857	0.00	
0.770492	0.606557	0.491803	0.868852	0.934426	1.000000	
1.000000	0.617647	0.191176	0.367647	0.338235	1.000000	
1.000000	0.513514	0.824324	0.945946	0.716216	0.00	
1.000000	0.876923	0.323077	0.646154	0.907692	0.707692	
0.557143	0.742857	1.000000	0.585714	0.800000	0.628571	
0.785714	0.571429	0.457143	1.000000	0.00	0.00	
0.692308	1.000000	0.969231	0.00	0.00	0.00	
1.000000	0.320755	0.660377	0.00	0.00	0.00	
0.969697	0.772727	0.378788	1.000000	0.00	0.00	
0.935484	0.693548	0.564516	1.000000	0.00	0.00	
1.000000	0.653846	0.987179	0.256410	0.820513	0.00	
0.392157	0.745098	1.000000	0.470588	0.607843	0.00	
0.626667	1.000000	0.173333	0.840000	0.786667	0.00	
1.000000	0.972603	0.164384	0.00	0.00	0.00	
1.000000	0.620000	0.780000	0.960000	0.900000	0.280000	
0.246753	0.207792	1.000000	0.636364	0.896104	0.00	
0.750000	0.583333	0.562500	0.312500	1.000000	0.875000	
0.226667	0.453333	1.000000	0.880000	0.560000	0.866667	
0.711864	1.000000	0.813559	1.000000	0.915254	0.203390	
0.545455	1.000000	0.863636	0.00	0.00	0.00	
0.526316	0.175439	1.000000	0.00	0.00	0.00	
0.890909	0.527273	1.000000	0.945455	0.00	0.00	
1.000000	0.590909	0.363636	0.00	0.00	0.00	
1.000000	0.411765	0.901961	0.00	0.00	0.00	
1.000000	0.621212	0.712121	0.00	0.00	0.00	
0.173913	0.405797	1.000000	0.362319	0.608696	0.507246	
0.294872	0.820513	0.384615	0.615385	1.000000	0.948718	
0.962963	0.425926	0.703704	1.000000	0.703704	0.00	
0.276316	0.486842	0.842105	1.000000	0.00	0.00	
1.000000	0.625000	0.964286	0.267857	0.00	0.00	
1.000000	0.208333	0.944444	0.00	0.00	0.00	
0.289474	1.000000	0.460526	0.657895	0.723684	0.289474	
1.000000	0.784810	0.772152	0.00	0.00	0.00	
0.448718	0.192308	1.000000	0.756410	0.00	0.00	
0.245614	1.000000	0.280702	0.561404	0.771930	0.00	
0.422535	0.394366	1.000000	0.00	0.00	0.00	
0.821918	0.520548	1.000000	0.00	0.00	0.00	
1.000000	0.551020	0.653061	0.00	0.00	0.00	
1.000000	0.333333	0.347222	0.00	0.00	0.00	
0.724638	1.000000	0.420290	0.00	0.00	0.00	
0.362319	0.565217	1.000000	0.550725	0.898551	0.00	
0.808219	0.986301	0.821918	0.849315	1.000000	0.00	
0.558442	0.974026	1.000000	0.636364	0.00	0.00	
1.000000	0.573333	0.640000	0.200000	0.840000	0.826667	
0.534483	1.000000	0.327586	0.00	0.00	0.00	
1.000000	0.842105	0.828947	0.605263	0.460526	0.723684	
1.000000	0.591549	0.225352	0.746479	0.00	0.00	
0.901961	1.000000	0.215686	0.00	0.00	0.00	
0.867647	0.308824	1.000000	0.00	0.00	0.00	
0.142857	0.257143	0.800000	0.242857	1.000000	0.00	
0.836066	0.622951	0.655738	0.983607	1.000000	0.426230	
0.200000	0.946667	1.000000	0.200000	0.00	0.00	
0.698413	0.793651	1.000000	0.190476	0.936508	0.412698	
1.000000	0.265625	0.718750	0.00	0.00	0.00	
0.184211	0.815789	0.894737	0.539474	1.000000	0.00	
1.000000	0.671429	0.971429	0.471429	0.757143	0.814286	
0.904762	0.666667	0.825397	1.000000	0.00	0.00	
0.537037	0.537037	1.000000	0.00	0.00	0.00	
0.772727	0.590909	0.242424	1.000000	0.939394	0.575758	
1.000000	0.841270	0.396825	0.00	0.00	0.00	
1.000000	0.333333	0.256410	0.653846	0.00	0.00	
0.879310	1.000000	0.724138	0.637931	0.00	0.00	
1.000000	0.405063	0.316456	0.00	0.00	0.00	
0.318841	1.000000	0.710145	0.00	0.00	0.00	
0.725000	0.950000	1.000000	0.250000	0.00	0.00	
0.265625	0.375000	1.000000	0.234375	0.00	0.00	
1.000000	0.500000	0.750000	0.714286	0.00	0.00	
0.466667	0.453333	0.853333	0.493333	1.000000	0.333333	
0.869565	0.630435	1.000000	0.760870	0.00	0.00	
0.397260	1.000000	0.150685	0.00	0.00	0.00	
0.796875	0.218750	1.000000	0.312500	0.796875	0.390625	
1.000000	0.833333	0.575758	0.803030	0.454545	0.242424	
0.683544	0.721519	1.000000	0.886076	0.354430	0.00	
1.000000	0.500000	0.540000	0.00	0.00	0.00	
0.333333	0.986111	1.000000	0.500000	0.166667	0.00	
1.000000	0.653061	0.285714	0.918367	0.938776	0.00	
0.444444	0.400000	0.644444	1.000000	0.00	0.00	
0.233766	0.714286	0.467532	1.000000	0.493506	0.896104	
0.987342	0.126582	1.000000	0.00	0.00	0.00	
0.662162	0.594595	0.729730	0.243243	1.000000	0.00	
0.521127	0.971831	0.591549	1.000000	0.394366	0.00	
0.843750	1.000000	0.468750	0.437500	0.00	0.00	
0.563380	0.830986	0.183099	0.704225	1.000000	0.957747	
0.895522	0.641791	0.447761	1.000000	0.00	0.00	
1.000000	0.930556	0.680556	0.652778	0.777778	0.916667	
0.215385	1.000000	0.430769	0.00	0.00	0.00	
0.309859	0.577465	0.394366	1.000000	0.00	0.00	
0.507692	0.692308	0.246154	1.000000	0.00	0.00	
1.000000	0.485714	0.785714	0.00	0.00	0.00	
0.210526	0.881579	0.907895	0.434211	1.000000	0.434211	
0.679245	0.679245	0.471698	0.924528	0.377358	1.000000	
0.861111	0.208333	0.902778	0.972222	1.000000	0.00	
1.000000	0.370968	0.741935	0.00	0.00	0.00	
1.000000	0.947368	0.763158	0.657895	0.368421	0.289474	
1.000000	0.961538	0.794872	0.141026	0.576923	0.00	
0.986111	1.000000	0.277778	0.944444	0.722222	0.00	
0.815789	0.736842	1.000000	0.00	0.00	0.00	
0.723404	0.978723	0.680851	0.255319	0.893617	1.000000	
0.883117	1.000000	0.532468	0.00	0.00	0.00	
1.000000	1.000000	0.696203	0.987342	0.367089	0.607595	
0.985714	0.685714	0.771429	1.000000	0.814286	0.00	
0.232877	0.561644	0.383562	1.000000	0.00	0.00	
0.905405	1.000000	0.932432	0.229730	0.972973	1.000000	
0.389830	0.203390	1.000000	0.00	0.00	0.00	
0.563380	0.281690	0.760563	1.000000	0.816901	0.647887	
0.657534	0.767123	0.287671	0.191781	1.000000	0.00	
0.600000	0.984615	1.000000	0.246154	0.00	0.00	
1.000000	0.581818	0.509091	0.818182	0.00	0.00	
0.564103	0.858974	1.000000	0.474359	0.217949	0.756410	
1.000000	0.862069	0.258621	0.00	0.00	0.00	
0.871795	0.166667	1.000000	0.410256	0.602564	0.307692	
0.803030	0.439394	1.000000	0.166667	0.848485	0.00	
1.000000	0.698413	0.682540	0.00	0.00	0.00	
1.000000	0.807692	0.282051	0.884615	0.448718	0.00	
1.000000	0.959184	0.387755	0.448980	0.428571	0.00	
0.416667	1.000000	0.555556	0.00	0.00	0.00	
0.941176	0.367647	1.000000	0.897059	0.147059	0.191176	
0.230769	0.705128	0.166667	0.384615	1.000000	0.166667	
0.520000	0.720000	0.880000	1.000000	0.00	0.00	
0.456140	1.000000	0.719298	0.00	0.00	0.00	
0.421053	0.789474	1.000000	0.00	0.00	0.00	
0.648148	0.481481	1.000000	0.00	0.00	0.00	
0.750000	0.520833	0.437500	0.583333	0.625000	1.000000	
0.857143	1.000000	0.657143	0.542857	0.857143	0.800000	
0.630137	0.493151	0.821918	1.000000	0.630137	0.863014	
0.472222	0.847222	0.597222	1.000000	0.361111	0.430556	
1.000000	0.718310	0.563380	0.00	0.00	0.00	
1.000000	0.958904	0.671233	0.356164	1.000000	0.00	
0.803571	0.821429	1.000000	0.00	0.00	0.00	
1.000000	0.717391	0.869565	0.00	0.00	0.00	
1.000000	0.606061	0.954545	0.00	0.00	0.00	
1.000000	0.164384	0.150685	0.00	0.00	0.00	
0.481013	1.000000	0.670886	0.443038	0.468354	0.974684	
0.935484	0.467742	0.580645	0.209677	1.000000	0.983871	
0.622222	0.311111	1.000000	0.733333	0.00	0.00	
0.166667	1.000000	0.181818	0.00	0.00	0.00	
0.253521	0.366197	0.887324	0.915493	0.690141	1.000000	
0.984615	0.246154	0.969231	1.000000	1.000000	0.00	
0.189873	0.151899	1.000000	0.354430	0.341772	0.00	
0.987179	0.807692	0.717949	0.589744	1.000000	0.269231	
0.686275	0.686275	1.000000	0.00	0.00	0.00	
0.250000	0.895833	0.270833	1.000000	0.354167	0.00	
1.000000	0.363636	0.909091	0.337662	0.480519	0.389610	
0.662162	0.229730	0.256757	0.162162	0.418919	1.000000	
0.611111	0.708333	1.000000	0.763889	0.569444	0.805556	
0.534247	1.000000	0.917808	0.397260	0.575342	0.00	
0.637681	0.753623	0.304348	0.492754	1.000000	0.449275	
0.416667	0.527778	0.708333	1.000000	0.00	0.00	
0.477612	1.000000	0.179104	0.761194	0.791045	0.731343	
0.806452	0.338710	0.451613	0.451613	1.000000	0.00	
1.000000	0.468354	0.620253	0.835443	0.00	0.00	
0.946667	0.346667	0.320000	1.000000	0.786667	0.00	
0.688312	0.142857	0.246753	0.831169	0.519481	1.000000	
0.295082	1.000000	0.852459	0.950820	0.311475	0.00	
0.760563	0.492958	0.619718	0.661972	1.000000	0.859155	
0.705882	0.274510	1.000000	0.196078	0.00	0.00	
1.000000	0.400000	0.266667	0.866667	0.00	0.00	
1.000000	0.311688	0.636364	0.935065	0.00	0.00	
0.985714	1.000000	0.885714	0.514286	0.742857	0.00	
0.304348	1.000000	0.753623	0.855072	0.00	0.00	
0.720000	0.506667	0.320000	1.000000	0.640000	0.00	
0.692308	0.987179	1.000000	0.679487	0.653846	0.00	
1.000000	0.500000	0.320000	0.00	0.00	0.00	
0.493333	1.000000	0.613333	0.466667	0.746667	0.840000	
1.000000	0.727273	0.974026	0.727273	0.00	0.00	
0.950000	0.200000	0.383333	0.983333	0.450000	1.000000	
0.283784	1.000000	0.851351	0.00	0.00	0.00	
0.516667	0.566667	0.833333	0.816667	1.000000	0.533333	
0.318182	1.000000	0.287879	0.803030	0.924242	0.00	
1.000000	0.660714	0.642857	0.892857	0.00	0.00	
0.366197	0.352113	0.380282	0.436620	1.000000	0.00	
0.534247	0.342466	1.000000	0.671233	0.438356	0.00	
0.948718	0.961538	0.948718	0.910256	1.000000	0.192308	
0.983607	0.229508	0.852459	0.278689	0.672131	1.000000	
0.966102	1.000000	0.847458	0.423729	0.00	0.00	
0.230769	0.858974	0.435897	1.000000	0.00	0.00	
0.560000	0.720000	0.493333	0.826667	1.000000	0.786667	
0.235294	0.205882	0.323529	0.676471	1.000000	0.00	
0.222222	1.000000	1.000000	0.206349	0.00	0.00	
1.000000	0.970588	0.411765	0.985294	0.279412	0.470588	
0.452055	1.000000	0.931507	0.00	0.00	0.00	
0.545455	0.939394	0.803030	0.712121	0.272727	1.000000	
0.893333	0.733333	0.866667	1.000000	0.933333	0.00	
1.000000	0.631579	0.763158	0.578947	0.776316	0.00	
0.840580	0.869565	1.000000	0.884058	0.217391	0.00	
