0.289474	0.184211	0.684211	1.000000	0.473684	
0.424242	0.575758	1.000000	0.181818	0.848485	
0.406250	0.656250	0.781250	1.000000	0.281250	
0.750000	0.535714	0.857143	1.000000	0.428571	
0.733333	0.200000	0.900000	0.500000	1.000000	
0.666667	1.000000	0.370370	0.888889	0.777778	
0.162162	0.729730	1.000000	0.270270	0.540541	
0.384615	0.128205	0.743590	0.307692	1.000000	
0.500000	0.105263	0.184211	1.000000	0.842105	
0.777778	1.000000	0.333333	0.444444	0.222222	
1.000000	0.411765	0.529412	0.294118	0.705882	
1.000000	0.410256	0.743590	0.256410	0.153846	
0.114286	0.514286	1.000000	0.914286	0.314286	
0.638889	1.000000	0.250000	0.777778	0.111111	
0.500000	0.236842	0.736842	1.000000	0.157895	
0.142857	0.571429	1.000000	0.228571	0.914286	
0.342857	0.628571	0.171429	1.000000	0.714286	
0.487179	0.564103	1.000000	0.307692	0.205128	
0.781250	1.000000	0.281250	0.875000	0.187500	
1.000000	0.810811	0.297297	0.486486	0.108108	
0.157895	0.342105	1.000000	0.447368	0.684211	
0.820513	1.000000	0.410256	0.205128	0.128205	
0.771429	0.342857	0.571429	1.000000	0.171429	
0.428571	0.857143	0.714286	0.571429	1.000000	
0.428571	0.228571	1.000000	0.314286	0.885714	
0.153846	0.512821	0.282051	0.615385	1.000000	
0.741935	0.483871	0.129032	0.870968	1.000000	
0.242424	0.363636	0.878788	1.000000	0.545455	
0.515152	0.212121	1.000000	0.393939	0.909091	
0.410256	0.487179	1.000000	0.102564	0.564103	
0.771429	0.371429	1.000000	0.257143	0.457143	
0.324324	0.621622	0.243243	0.513514	1.000000	
1.000000	0.818182	0.333333	0.242424	0.636364	
0.216216	0.513514	0.675676	1.000000	0.297297	
0.916667	0.111111	0.555556	0.194444	1.000000	
0.413793	0.517241	0.655172	0.862069	1.000000	
1.000000	0.363636	0.212121	0.787879	0.666667	
0.615385	0.461538	1.000000	0.384615	0.102564	
1.000000	0.777778	0.444444	0.222222	0.333333	
0.846154	0.153846	0.333333	0.230769	1.000000	
0.282051	1.000000	0.717949	0.205128	0.358974	
1.000000	0.424242	0.515152	0.909091	0.181818	
0.142857	0.428571	0.542857	0.742857	1.000000	
0.625000	0.218750	0.812500	0.468750	1.000000	
0.852941	1.000000	0.117647	0.264706	0.705882	
0.176471	0.323529	0.794118	0.647059	1.000000	
1.000000	0.741935	0.193548	0.387097	0.903226	
0.312500	1.000000	0.593750	0.812500	0.406250	
0.516129	0.806452	0.193548	1.000000	0.709677	
0.400000	1.000000	0.485714	0.285714	0.685714	
0.312500	0.781250	0.906250	0.125000	1.000000	
0.387097	0.709677	1.000000	0.870968	0.258065	
0.774194	0.419355	0.870968	1.000000	0.161290	
1.000000	0.111111	0.361111	0.805556	0.500000	
0.540541	0.648649	1.000000	0.324324	0.189189	
0.611111	0.277778	0.777778	0.111111	1.000000	
0.575758	0.484848	0.696970	1.000000	0.272727	
0.142857	0.542857	1.000000	0.800000	0.371429	
1.000000	0.189189	0.675676	0.378378	0.459459	
0.358974	1.000000	0.538462	0.205128	0.461538	
0.605263	0.473684	1.000000	0.210526	0.342105	
0.457143	1.000000	0.828571	0.200000	0.371429	
0.179487	1.000000	0.769231	0.358974	0.256410	
0.911765	1.000000	0.147059	0.529412	0.352941	
0.263158	0.473684	0.184211	1.000000	0.710526	
0.692308	0.435897	0.256410	0.179487	1.000000	
0.437500	0.781250	0.250000	1.000000	0.656250	
0.366667	1.000000	0.666667	0.800000	0.500000	
1.000000	0.538462	0.205128	0.461538	0.358974	
0.153846	0.692308	0.282051	0.435897	1.000000	
0.896552	0.689655	0.275862	0.586207	1.000000	
1.000000	0.866667	0.766667	0.500000	0.200000	
0.621622	0.243243	1.000000	0.324324	0.513514	
0.647059	0.411765	1.000000	0.323529	0.558824	
0.166667	0.305556	1.000000	0.416667	0.888889	
0.451613	0.903226	0.258065	0.612903	1.000000	
0.531250	0.843750	0.437500	0.312500	1.000000	
0.828571	0.200000	0.342857	1.000000	0.485714	
0.705882	1.000000	0.117647	0.794118	0.323529	
0.888889	0.629630	0.444444	1.000000	0.740741	
0.282051	0.589744	0.487179	0.205128	1.000000	
0.421053	0.184211	0.684211	1.000000	0.342105	
0.379310	1.000000	0.862069	0.655172	0.551724	
0.810811	0.135135	1.000000	0.270270	0.486486	
0.529412	0.823529	0.147059	1.000000	0.441176	
0.692308	1.000000	0.538462	0.128205	0.205128	
0.153846	0.256410	0.384615	0.769231	1.000000	
1.000000	0.700000	0.600000	0.200000	0.833333	
0.289474	0.526316	0.657895	0.157895	1.000000	
0.235294	0.911765	1.000000	0.147059	0.647059	
1.000000	0.447368	0.289474	0.105263	0.789474	
0.200000	1.000000	0.342857	0.771429	0.542857	
0.351351	1.000000	0.702703	0.108108	0.540541	
0.500000	1.000000	0.333333	0.138889	0.805556	
0.888889	0.444444	0.166667	0.277778	1.000000	
0.272727	1.000000	0.878788	0.363636	0.515152	
0.885714	0.228571	0.114286	0.628571	1.000000	
0.740741	1.000000	0.629630	0.481481	0.851852	
0.656250	0.375000	0.218750	1.000000	0.875000	
0.743590	1.000000	0.102564	0.256410	0.461538	
0.105263	0.289474	0.868421	1.000000	0.368421	
1.000000	0.176471	0.823529	0.588235	0.352941	
1.000000	0.656250	0.156250	0.531250	0.781250	
1.000000	0.472222	0.805556	0.333333	0.166667	
0.810811	1.000000	0.270270	0.108108	0.513514	
0.500000	1.000000	0.866667	0.366667	0.600000	
0.468750	1.000000	0.875000	0.656250	0.125000	
0.472222	1.000000	0.888889	0.138889	0.277778	
0.264706	0.441176	1.000000	0.882353	0.352941	
0.447368	1.000000	0.157895	0.736842	0.289474	
0.764706	0.382353	1.000000	0.205882	0.588235	
1.000000	0.483871	0.258065	0.806452	0.677419	
1.000000	0.333333	0.527778	0.750000	0.166667	
0.117647	0.323529	0.588235	1.000000	0.911765	
0.324324	0.486486	0.162162	1.000000	0.729730	
1.000000	0.588235	0.352941	0.205882	0.794118	
0.729730	0.540541	0.270270	1.000000	0.162162	
0.600000	0.700000	0.233333	0.800000	1.000000	
1.000000	0.128205	0.461538	0.307692	0.666667	
0.870968	1.000000	0.580645	0.290323	0.483871	
1.000000	0.432432	0.324324	0.135135	0.810811	
0.647059	0.264706	1.000000	0.176471	0.852941	
0.166667	0.766667	0.900000	1.000000	0.500000	
0.128205	0.230769	1.000000	0.871795	0.333333	
0.764706	0.558824	1.000000	0.235294	0.382353	
0.250000	0.416667	0.611111	0.500000	1.000000	
0.625000	0.312500	1.000000	0.750000	0.437500	
0.121212	0.666667	0.454545	0.787879	1.000000	
1.000000	0.529412	0.411765	0.676471	0.323529	
0.343750	0.750000	0.875000	1.000000	0.156250	
1.000000	0.666667	0.472222	0.388889	0.250000	
0.242424	0.787879	1.000000	0.363636	0.636364	
0.580645	0.419355	1.000000	0.903226	0.322581	
0.718750	0.812500	1.000000	0.406250	0.187500	
0.194444	0.416667	0.888889	0.277778	1.000000	
0.264706	0.352941	0.558824	0.764706	1.000000	
0.636364	1.000000	0.363636	0.212121	0.818182	
1.000000	0.758621	0.620690	0.172414	0.896552	
0.131579	0.605263	0.684211	0.210526	1.000000	
0.555556	0.305556	1.000000	0.777778	0.138889	
1.000000	0.485714	0.800000	0.371429	0.200000	
1.000000	0.483871	0.612903	0.774194	0.354839	
0.424242	0.575758	0.848485	0.181818	1.000000	
0.410256	0.153846	1.000000	0.666667	0.333333	
0.435897	1.000000	0.205128	0.282051	0.641026	
1.000000	0.105263	0.552632	0.684211	0.289474	
0.230769	0.102564	0.923077	1.000000	0.307692	
0.555556	1.000000	0.222222	0.694444	0.305556	
1.000000	0.645161	0.741935	0.290323	0.548387	
0.218750	0.625000	1.000000	0.406250	0.875000	
0.828571	1.000000	0.714286	0.114286	0.200000	
0.684211	0.447368	0.368421	1.000000	0.131579	
0.342857	0.685714	0.571429	1.000000	0.257143	
0.823529	0.411765	0.500000	0.205882	1.000000	
0.289474	1.000000	0.815789	0.157895	0.368421	
0.517241	0.655172	0.413793	0.862069	1.000000	
0.366667	0.666667	1.000000	0.500000	0.800000	
0.838710	0.258065	1.000000	0.741935	0.387097	
0.571429	1.000000	0.371429	0.142857	0.771429	
0.111111	0.472222	0.333333	0.861111	1.000000	
1.000000	0.666667	0.533333	0.300000	0.833333	
0.806452	0.258065	0.677419	0.483871	1.000000	
0.352941	0.794118	0.529412	1.000000	0.264706	
0.617647	0.117647	0.441176	1.000000	0.764706	
0.722222	0.583333	0.138889	0.333333	1.000000	
1.000000	0.105263	0.815789	0.447368	0.263158	
0.529412	0.705882	0.411765	0.294118	1.000000	
0.368421	0.105263	0.289474	1.000000	0.868421	
1.000000	0.666667	0.466667	0.833333	0.366667	
0.636364	1.000000	0.848485	0.151515	0.393939	
0.378378	0.162162	0.864865	1.000000	0.297297	
1.000000	0.482759	0.758621	0.862069	0.344828	
0.333333	0.212121	1.000000	0.878788	0.606061	
0.135135	1.000000	0.270270	0.702703	0.594595	
0.111111	1.000000	0.888889	0.333333	0.444444	
0.451613	0.290323	1.000000	0.903226	0.580645	
0.617647	0.794118	0.117647	0.411765	1.000000	
1.000000	0.363636	0.848485	0.242424	0.575758	
0.538462	0.435897	0.333333	0.256410	1.000000	
1.000000	0.588235	0.764706	0.147059	0.441176	
1.000000	0.878788	0.151515	0.272727	0.727273	
0.179487	0.923077	1.000000	0.358974	0.102564	
0.500000	0.366667	1.000000	0.833333	0.633333	
0.645161	0.129032	1.000000	0.548387	0.903226	
0.459459	0.162162	1.000000	0.756757	0.324324	
0.142857	1.000000	0.885714	0.485714	0.342857	
0.787879	0.666667	1.000000	0.242424	0.333333	
0.606061	0.272727	0.363636	1.000000	0.787879	
1.000000	0.250000	0.875000	0.656250	0.343750	
1.000000	0.333333	0.666667	0.454545	0.575758	
0.411765	0.588235	0.147059	0.794118	1.000000	
0.333333	0.805556	0.472222	0.166667	1.000000	
0.583333	0.166667	0.722222	1.000000	0.305556	
0.757576	0.454545	1.000000	0.636364	0.181818	
0.611111	0.722222	0.305556	1.000000	0.138889	
0.400000	0.571429	0.771429	1.000000	0.114286	
0.324324	1.000000	0.135135	0.729730	0.513514	
0.702703	0.513514	1.000000	0.135135	0.351351	
1.000000	0.787879	0.212121	0.393939	0.636364	
0.757576	1.000000	0.545455	0.272727	0.454545	
0.615385	1.000000	0.307692	0.153846	0.487179	
0.410256	1.000000	0.256410	0.102564	0.794872	
0.861111	0.472222	0.305556	1.000000	0.138889	
0.578947	0.289474	0.105263	0.657895	1.000000	
1.000000	0.361111	0.277778	0.444444	0.694444	
0.852941	1.000000	0.117647	0.647059	0.323529	
0.486486	0.297297	1.000000	0.783784	0.135135	
0.135135	0.297297	1.000000	0.567568	0.702703	
0.272727	1.000000	0.424242	0.787879	0.545455	
0.388889	0.694444	1.000000	0.138889	0.555556	
0.578947	0.105263	1.000000	0.710526	0.236842	
0.677419	0.161290	1.000000	0.580645	0.806452	
0.358974	0.871795	0.230769	1.000000	0.102564	
0.354839	0.903226	0.225806	0.741935	1.000000	
0.142857	0.342857	0.514286	1.000000	0.857143	
0.400000	0.485714	1.000000	0.200000	0.771429	
0.324324	0.459459	0.162162	0.756757	1.000000	
0.583333	1.000000	0.416667	0.666667	0.111111	
0.514286	1.000000	0.400000	0.314286	0.628571	
0.138889	1.000000	0.638889	0.777778	0.222222	
0.105263	0.552632	0.736842	1.000000	0.236842	
0.551724	1.000000	0.862069	0.758621	0.275862	
0.918919	0.135135	1.000000	0.432432	0.216216	
0.324324	0.648649	1.000000	0.567568	0.162162	
0.735294	0.588235	1.000000	0.470588	0.147059	
0.342105	1.000000	0.421053	0.263158	0.605263	
0.812500	0.593750	0.437500	1.000000	0.281250	
0.435897	0.205128	0.358974	0.564103	1.000000	
0.289474	1.000000	0.447368	0.684211	0.210526	
0.257143	1.000000	0.571429	0.371429	0.657143	
1.000000	0.257143	0.428571	0.828571	0.342857	
0.838710	0.709677	0.516129	1.000000	0.161290	
0.512821	0.333333	0.615385	0.102564	1.000000	
0.435897	0.153846	0.282051	0.692308	1.000000	
0.216216	0.459459	0.297297	0.729730	1.000000	
0.162162	1.000000	0.297297	0.810811	0.432432	
0.307692	0.641026	0.410256	1.000000	0.205128	
0.441176	1.000000	0.235294	0.558824	0.705882	
0.638889	0.527778	0.388889	0.222222	1.000000	
0.105263	1.000000	0.815789	0.447368	0.263158	
1.000000	0.702703	0.513514	0.378378	0.108108	
0.800000	1.000000	0.485714	0.171429	0.400000	
1.000000	0.153846	0.333333	0.666667	0.410256	
0.210526	0.105263	0.921053	1.000000	0.394737	
1.000000	0.151515	0.636364	0.909091	0.333333	
0.666667	0.266667	0.900000	1.000000	0.500000	
0.625000	0.281250	1.000000	0.437500	0.781250	
0.400000	1.000000	0.233333	0.800000	0.900000	
0.142857	0.685714	1.000000	0.457143	0.571429	
0.589744	0.333333	0.410256	1.000000	0.230769	
0.121212	1.000000	0.757576	0.515152	0.636364	
0.128205	0.512821	0.230769	0.692308	1.000000	
1.000000	0.735294	0.441176	0.647059	0.117647	
1.000000	0.500000	0.736842	0.236842	0.157895	
0.685714	0.514286	1.000000	0.371429	0.285714	
0.131579	0.500000	0.631579	0.368421	1.000000	
0.702703	0.621622	1.000000	0.270270	0.108108	
0.718750	1.000000	0.812500	0.250000	0.343750	
0.138889	0.638889	0.555556	1.000000	0.444444	
0.864865	0.162162	0.270270	0.405405	1.000000	
0.468750	1.000000	0.625000	0.843750	0.187500	
0.277778	0.472222	0.861111	1.000000	0.166667	
1.000000	0.600000	0.733333	0.866667	0.133333	
0.264706	0.647059	0.852941	1.000000	0.176471	
0.351351	0.648649	0.162162	0.540541	1.000000	
0.147059	0.617647	0.323529	0.852941	1.000000	
0.750000	0.333333	1.000000	0.444444	0.250000	
0.756757	0.216216	1.000000	0.135135	0.594595	
0.566667	1.000000	0.833333	0.666667	0.266667	
0.735294	0.411765	1.000000	0.264706	0.529412	
0.878788	0.666667	1.000000	0.333333	0.151515	
0.636364	0.757576	1.000000	0.121212	0.515152	
0.447368	0.842105	0.236842	0.105263	1.000000	
0.526316	0.131579	0.210526	0.763158	1.000000	
1.000000	0.272727	0.393939	0.515152	0.848485	
0.172414	0.793103	1.000000	0.586207	0.896552	
0.515152	0.878788	1.000000	0.424242	0.212121	
0.906250	0.375000	0.625000	0.218750	1.000000	
0.896552	0.413793	1.000000	0.517241	0.620690	
0.200000	1.000000	0.771429	0.342857	0.542857	
0.709677	0.516129	0.387097	1.000000	0.612903	
0.264706	0.705882	1.000000	0.588235	0.382353	
0.735294	1.000000	0.264706	0.558824	0.382353	
0.657143	0.171429	0.257143	0.771429	1.000000	
0.533333	1.000000	0.266667	0.633333	0.900000	
0.641026	0.153846	0.435897	1.000000	0.333333	
1.000000	0.894737	0.368421	0.105263	0.263158	
1.000000	0.666667	0.900000	0.200000	0.566667	
1.000000	0.727273	0.484848	0.181818	0.636364	
0.657895	0.105263	1.000000	0.500000	0.368421	
0.394737	0.578947	0.184211	0.473684	1.000000	
0.812500	0.375000	0.250000	0.687500	1.000000	
1.000000	0.787879	0.363636	0.272727	0.606061	
0.129032	0.903226	0.516129	1.000000	0.677419	
0.473684	0.105263	0.657895	1.000000	0.394737	
1.000000	0.235294	0.323529	0.500000	0.882353	
0.625000	1.000000	0.187500	0.468750	0.843750	
0.903226	0.645161	0.225806	1.000000	0.451613	
0.621622	0.486486	0.378378	0.216216	1.000000	
0.187500	0.906250	0.281250	1.000000	0.750000	
1.000000	0.763158	0.131579	0.263158	0.473684	
0.416667	0.138889	1.000000	0.500000	0.722222	
0.200000	0.400000	0.771429	1.000000	0.485714	
1.000000	0.307692	0.512821	0.615385	0.128205	
0.459459	0.351351	0.675676	1.000000	0.216216	
0.823529	1.000000	0.411765	0.205882	0.500000	
0.862069	0.689655	0.586207	1.000000	0.310345	
0.282051	0.794872	0.384615	1.000000	0.102564	
1.000000	0.454545	0.606061	0.818182	0.151515	
0.900000	0.400000	0.766667	1.000000	0.266667	
